,titel,slutpris,postnummer,ort,medelinkomst_månad,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Biarea,Uteplats,Tomtarea,Våning,Byggår,Driftkostnad,Avgift,Finns_hiss
4902,Clas Horns väg 5,2000000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,2.0,53,,0,,1.0,2018.0,5890.0,4950.0,1
9039,"Clas Horns väg 7D, 1tr",2450000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,2.0,51,,0,,1.0,2017.0,8637.0,4962.0,1
8343,Clas Horns Väg 1,2400000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,2.0,53,,0,,1.0,2017.0,7224.0,5094.0,1
2668,Clas Horns väg 7D,3500000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,3.0,84,,0,,1.0,2018.0,8088.0,7038.0,1
2677,Clas Horns väg 1,3100000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,3.0,77,,0,,1.0,2017.0,9520.0,6388.0,1
206,Clas Horns väg 1,3100000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,3.0,77,,0,,1.0,2017.0,9520.0,6388.0,1
7177,Clas Horns väg 5,2000000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,2.0,53,,0,,1.0,2018.0,5890.0,4950.0,1
1704,Clas Horns väg 9,2625000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,2.0,53,,0,,1.0,2017.0,9784.0,5074.0,1
197,Clas Horns väg 7D,3500000,17833.0,Ekerö kommun,39078.0,Lägenhet,Bostadsrätt,3.0,84,,0,,2.0,2018.0,8088.0,7038.0,1
7331,Mälarvyn 7 n.b,2100000,17840.0,Ekerö kommun,47528.0,Lägenhet,Bostadsrätt,1.0,49,,1,,1.0,2002.0,5612.0,3738.0,1
862,Mjölnarvägen 21,2800000,17851.0,Ekerö kommun,55302.0,Lägenhet,Bostadsrätt,2.0,51,,0,,1.0,2019.0,7440.0,3314.0,1
2237,Mjölnarvägen 23,3200000,17851.0,Ekerö kommun,55302.0,Lägenhet,Bostadsrätt,2.0,53,,0,,2.0,2019.0,5022.0,3485.0,1
5133,Vallviksvägen 13,1800000,17961.0,Ekerö kommun,33955.0,Lägenhet,Bostadsrätt,2.0,47,,0,,1.0,1929.0,4200.0,2661.0,0
1982,"Karlavägen 29A, 3 tr",2550000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,2.0,39,,0,,3.0,2008.0,8808.0,2640.0,1
2651,Södra Kungsvägen 70A,1750000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.0,26,,0,,1.0,2014.0,6348.0,2617.0,1
3588,Södra kungsvägen 70A,1950000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.0,38,,0,,2.0,2014.0,5636.0,4439.0,1
6029,"Drottningvägen 5B, 2tr",2000000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.5,29,,0,,2.0,1957.0,2280.0,2708.0,1
7889,Karlavägen 29A,2230000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.0,39,,1,,1.0,2008.0,7560.0,2400.0,1
8384,"Karlavägen 29A, 1 tr",2265000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.0,39,,1,,1.0,2008.0,3264.0,2640.0,1
3642,"Drottningvägen 5B, 2tr",2000000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.5,29,,0,,2.0,1957.0,2280.0,2708.0,1
5243,Drottningvägen 5B,1800000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.0,29,,0,,3.0,1956.0,3000.0,2462.0,0
4700,Södra Kungsvägen 70A,1750000,18132.0,Lidingö kommun,63171.0,Lägenhet,Bostadsrätt,1.0,26,,0,,1.0,2014.0,6348.0,2617.0,1
1415,Skolvägen 14,3350000,18133.0,Lidingö kommun,98576.0,Lägenhet,Bostadsrätt,2.0,54.5,,0,,3.0,1945.0,4300.0,3532.0,1
1393,"Torshammarvägen 12A, 1 tr",3195000,18133.0,Lidingö kommun,98576.0,Lägenhet,Bostadsrätt,2.0,48,,0,,3.0,1946.0,7512.0,2420.0,1
629,"Torsvikssvängen 50, 2 tr",3300000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,50.6,,0,,2.0,1946.0,3000.0,2944.0,1
7774,Torsvikssvängen 50,2100000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,1.0,25.6,,0,,2.0,1945.0,2727.0,1094.0,1
3099,"Torsvikssvängen 50, 2 tr",3300000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,50.6,,0,,2.0,1946.0,3000.0,2944.0,1
1772,Torsvikssvängen 19,1650000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,1.0,18,,0,,4.0,1946.0,3000.0,1201.0,1
5732,Torsvikssvängen 5,1847500,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,1.0,18.4,,0,,3.0,1946.0,3000.0,875.0,1
1146,Torsvikssvängen 4A,2995000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,49,,0,,2.0,1950.0,4200.0,3207.0,1
1911,Torsvikssvängen 7A,3050000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,1.0,38,,0,,4.0,2023.0,3000.0,2965.0,1
5740,Torsvikssvängen 5,1900000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,1.0,18.4,,0,,1.0,1946.0,2403.0,875.0,1
1430,Torsvikssvängen 43,3500000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,55,,0,,3.0,1945.0,7200.0,3206.0,1
537,Torsvikssvängen 26,3495000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,2.0,1959.0,6000.0,3063.0,1
3008,Torsvikssvängen 26,3495000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,1.0,1959.0,6000.0,3063.0,1
4727,"Torsvikssvängen 25, 3 tr / 3 tr",1850000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,1.0,18,,0,,3.0,1946.0,4800.0,1201.0,1
3018,Torsvikssvängen 62,3395000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,50,,1,,1.0,1946.0,4800.0,2837.0,1
547,Torsvikssvängen 62,3395000,18134.0,Lidingö kommun,39778.0,Lägenhet,Bostadsrätt,2.0,50,,1,,1.0,1946.0,4800.0,2837.0,1
1407,Kostervägen 4,3350000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,2.0,60,,0,,1.0,1955.0,3000.0,3317.0,1
10387,Kostervägen 2B,2275000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,2.0,40.5,,0,,2.0,,3000.0,2485.0,1
4330,"Kostervägen 3, 1 tr",1995000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,1.0,29,,0,,1.0,1965.0,3000.0,1651.0,1
3350,"Kostervägen 2B, 2tr",3275000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,3.0,66,,0,,2.0,1957.0,3000.0,3722.0,1
879,"Kostervägen 2B, 2tr",3275000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,3.0,66,,0,,2.0,1957.0,3000.0,3722.0,1
1883,"Kostervägen 20, vån 2/3",3050000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,2.0,57.5,,0,,5.0,,3000.0,3239.0,0
2305,Kostervägen 26,3400000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,2.0,63,,0,,1.0,1955.0,4920.0,3057.0,1
8994,"Kostervägen 3, 5 tr",2350000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,1.0,31,,0,,5.0,1965.0,3000.0,1625.0,1
1679,"Kostervägen 3, 4 tr",2550000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,2.0,69,,0,,4.0,1965.0,3000.0,3705.0,1
9162,Baggebytorget 3,2290000,18135.0,Lidingö kommun,33589.0,Lägenhet,Bostadsrätt,1.0,38,,0,,1.0,,4500.0,2578.0,1
2504,Bodalsvägen 33,3300000,18136.0,Lidingö kommun,33479.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,1.0,1954.0,3000.0,4322.0,1
2060,Bodalsvägen 5,2750000,18136.0,Lidingö kommun,33479.0,Lägenhet,Bostadsrätt,1.0,39,,0,,2.0,1954.0,2400.0,1672.0,1
1518,"Bodalsvägen 37, 1 tr",2995000,18136.0,Lidingö kommun,33479.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,2.0,1954.0,3000.0,4322.0,1
32,Bodalsvägen 33,3300000,18136.0,Lidingö kommun,33479.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,1.0,1954.0,3000.0,4322.0,1
9344,Bodalsvägen 35,2425000,18136.0,Lidingö kommun,33479.0,Lägenhet,Bostadsrätt,1.0,38.5,,0,,1.0,1954.0,3000.0,2900.0,1
1924,Bodalsvägen 14,3050000,18136.0,Lidingö kommun,33479.0,Lägenhet,Bostadsrätt,2.0,62.5,,0,,2.0,1953.0,3000.0,2756.0,1
8319,"Fregattvägen 8, vån 7",2395000,18137.0,Lidingö kommun,35757.0,Lägenhet,Bostadsrätt,2.0,36,,0,,7.0,1960.0,3000.0,1570.0,1
10167,Fregattvägen 8,2450000,18137.0,Lidingö kommun,35757.0,Lägenhet,Bostadsrätt,2.0,36,,0,,9.0,1960.0,2508.0,1592.0,1
1972,Larsbergsvägen 41,3250000,18138.0,Lidingö kommun,28246.0,Lägenhet,Bostadsrätt,2.0,43.5,,0,,1.0,1973.0,6936.0,2730.0,1
1326,Agavägen 8,3200000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,3.0,59,,0,,3.0,1970.0,1308.0,3456.0,1
3796,Agavägen 8,3200000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,3.0,59,,0,,3.0,1970.0,1308.0,3456.0,1
9828,"Agavägen 12, vån 5",2395000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,42,,0,,5.0,1970.0,5508.0,2460.0,1
3536,"Larsbergstorget 5, 8tr",3100000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,52,,0,,8.0,1984.0,5700.0,3276.0,1
8427,"Agavägen 12, 4 tr",2450000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,42,,0,,4.0,1966.0,4200.0,2569.0,1
1733,"Agavägen 12, 5 tr",2500000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,42,,0,,5.0,1966.0,3000.0,2569.0,1
1065,"Larsbergstorget 5, 8tr",3100000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,52,,0,,8.0,1984.0,5700.0,3276.0,1
8588,Agavägen 12,2450000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,42,,0,,4.0,1970.0,1308.0,2460.0,1
8982,"Agavägen 12, 5 tr",2500000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,42,,0,,5.0,1966.0,3000.0,2569.0,1
7402,"Agavägen 12, 2 tr",2200000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,42,,0,,2.0,1966.0,3408.0,2452.0,1
6512,"Larsbergstorget 5, 1tr",2210000,18139.0,Lidingö kommun,29848.0,Lägenhet,Bostadsrätt,2.0,52,,0,,1.0,1984.0,6500.0,3276.0,1
3618,Kyrkvägen 10,3050000,18142.0,Lidingö kommun,96169.0,Lägenhet,Bostadsrätt,2.0,46,,0,,2.0,1944.0,3000.0,3117.0,1
1147,Kyrkvägen 10,3050000,18142.0,Lidingö kommun,96169.0,Lägenhet,Bostadsrätt,2.0,46,,0,,3.0,1944.0,3000.0,3117.0,1
1184,Ängsvägen 26A,2790000,18142.0,Lidingö kommun,96169.0,Lägenhet,Bostadsrätt,1.5,40,,0,,1.0,1991.0,4200.0,2936.0,1
7495,Bredablicksvägen 5A,2200000,18142.0,Lidingö kommun,96169.0,Lägenhet,Bostadsrätt,1.0,34.5,,1,,-1.0,1959.0,3000.0,2488.0,1
919,Kyrkvägen 10,3100000,18142.0,Lidingö kommun,96169.0,Lägenhet,Bostadsrätt,2.0,45,,0,,2.0,1944.0,3000.0,3117.0,1
3390,Kyrkvägen 10,3100000,18142.0,Lidingö kommun,96169.0,Lägenhet,Bostadsrätt,2.0,45,,0,,2.0,1944.0,3000.0,3117.0,1
679,"Högnäsvägen 2, 4tr",3150000,18143.0,Lidingö kommun,47850.0,Lägenhet,Bostadsrätt,2.0,57,,0,,4.0,1952.0,3000.0,3133.0,1
3149,"Högnäsvägen 2, 4tr",3150000,18143.0,Lidingö kommun,47850.0,Lägenhet,Bostadsrätt,2.0,57,,0,,4.0,1952.0,3000.0,3133.0,1
1393,Högnäsvägen 15,2725000,18143.0,Lidingö kommun,47850.0,Lägenhet,Bostadsrätt,2.0,49,,0,,3.0,1957.0,3000.0,3711.0,1
2973,Aspnäsvägen 14,3450000,18143.0,Lidingö kommun,47850.0,Lägenhet,Bostadsrätt,3.0,72,,0,,3.0,1964.0,6500.0,5591.0,1
502,Aspnäsvägen 14,3450000,18143.0,Lidingö kommun,47850.0,Lägenhet,Bostadsrätt,3.0,72,,0,,2.0,1964.0,6500.0,5591.0,1
3150,"Högnäsvägen 2, 4tr",3150000,18143.0,Lidingö kommun,47850.0,Lägenhet,Bostadsrätt,2.0,57,,0,,4.0,1952.0,3000.0,3133.0,1
1764,Källängsvägen 57,3350000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,59,,0,,1.0,1960.0,3000.0,2499.0,1
645,Källängsvägen 60,3000000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,2.0,1962.0,3000.0,4355.0,1
1812,Källängsvägen 59,1600000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,1.0,19,,0,,3.0,1961.0,3000.0,748.0,1
43,Källängsvägen 28,2625000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,3.0,61.5,,0,,1.0,1959.0,3000.0,5006.0,1
1369,Källängsvägen 53,3300000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,3.0,63,,0,,2.0,1960.0,3000.0,2669.0,1
1596,Källängsvägen 65,3300000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,56.5,,0,,2.0,1961.0,3000.0,2316.0,1
1270,Källängsvägen 63,3000000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,56.5,,1,,-1.0,1961.0,3000.0,2018.0,1
1107,Källängsvägen 63,3000000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,56.5,,1,,1.0,1961.0,3000.0,2018.0,1
3578,Källängsvägen 63,3000000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,56.5,,1,,-1.0,1961.0,3000.0,2018.0,1
819,Källängsvägen 14,3350000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,3.0,69,,0,,1.0,1958.0,3000.0,4117.0,1
609,Källängsvägen 60,3000000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,2.0,1962.0,3000.0,4355.0,1
3079,Källängsvägen 60,3000000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,2.0,59.5,,0,,2.0,1962.0,3000.0,4355.0,1
3290,Källängsvägen 14,3350000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,3.0,69,,0,,1.0,1958.0,3000.0,4117.0,1
2383,Källängsvägen 51,3350000,18144.0,Lidingö kommun,33136.0,Lägenhet,Bostadsrätt,3.0,69,,0,,1.0,1960.0,3000.0,2923.0,1
2123,"Lojovägen  71, 1tr",3300000,18147.0,Lidingö kommun,48743.0,Lägenhet,Bostadsrätt,2.0,62.9,,0,,3.0,1973.0,10800.0,4836.0,1
2336,"Lojovägen 46, entréplan",3000000,18147.0,Lidingö kommun,48743.0,Lägenhet,Bostadsrätt,2.0,62.9,,0,,1.0,1973.0,3000.0,4397.0,1
1830,Oskarsvägen 69C,2700000,18156.0,Lidingö kommun,55165.0,Lägenhet,Bostadsrätt,3.0,50,,1,,3.0,1947.0,16224.0,5097.0,1
8732,Oskarsvägen 80,2275000,18156.0,Lidingö kommun,55165.0,Lägenhet,Bostadsrätt,2.0,31,,0,,2.0,1946.0,3000.0,2685.0,1
7744,Oskarsvägen 82,2100000,18156.0,Lidingö kommun,55165.0,Lägenhet,Bostadsrätt,2.0,31,,0,,2.0,,3000.0,2685.0,1
5889,Oskarsvägen 82,2105000,18156.0,Lidingö kommun,55165.0,Lägenhet,Bostadsrätt,2.0,31,,0,,2.0,1946.0,5400.0,2685.0,1
10483,Svalvägen 32,2465000,18156.0,Lidingö kommun,55165.0,Lägenhet,Bostadsrätt,2.0,52.5,,0,,1.0,1948.0,7800.0,3490.0,1
9996,"Högsätravägen 27, 5 tr",2500000,18158.0,Lidingö kommun,22269.0,Lägenhet,Bostadsrätt,2.0,64.6,,0,,5.0,1973.0,3000.0,3922.0,1
9559,Högsätravägen 26,2460000,18158.0,Lidingö kommun,22269.0,Lägenhet,Bostadsrätt,2.0,54.2,,0,,2.0,1973.0,5784.0,4182.0,1
3949,Högsätravägen 22,1900000,18158.0,Lidingö kommun,22269.0,Lägenhet,Bostadsrätt,1.0,33,,0,,1.0,,3000.0,3165.0,1
8878,"Lillåkersvägen 22, 3 tr",2400000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,2.0,64.6,,0,,3.0,1973.0,4068.0,5176.0,1
5725,Lillåkersvägen 36,1995000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,1.0,40.3,,0,,1.0,1974.0,3000.0,2814.0,1
9209,Lillåkersvägen 26,2500000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,2.0,64.6,,0,,3.0,1974.0,1632.0,4706.0,1
567,"Lillåkersvägen 48, 4 tr",3495000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,3.0,78,,0,,4.0,1973.0,5400.0,6066.0,1
9818,Lillåkersvägen 22,2450000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,2.0,64.6,,0,,1.0,1973.0,1320.0,4706.0,1
2148,Lillåkersvägen 26,2500000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,2.0,64.6,,0,,3.0,1974.0,1632.0,4706.0,1
59,Lillåkersvägen 14,2695000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,3.0,78.1,,0,,1.0,1974.0,1632.0,6066.0,1
3038,"Lillåkersvägen 48, 4 tr",3495000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,3.0,78,,0,,4.0,1973.0,5400.0,6066.0,1
10045,Lillåkersvägen 21,2275000,18159.0,Lidingö kommun,25710.0,Lägenhet,Bostadsrätt,2.0,61,,0,,2.0,1974.0,5496.0,3405.0,1
2797,Pyrolavägen 48,3060000,18160.0,Lidingö kommun,41778.0,Lägenhet,Bostadsrätt,3.0,67,,0,,2.0,1962.0,3000.0,3701.0,1
327,Pyrolavägen 48,3060000,18160.0,Lidingö kommun,41778.0,Lägenhet,Bostadsrätt,3.0,67,,0,,2.0,1962.0,3000.0,3701.0,1
2201,Pyrolavägen 26,3380000,18160.0,Lidingö kommun,41778.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,7.0,1963.0,3000.0,3898.0,1
9409,Pyrolavägen 43,2325000,18160.0,Lidingö kommun,41778.0,Lägenhet,Bostadsrätt,2.0,44,,1,,1.0,1962.0,5772.0,1836.0,1
8072,Pyrolavägen 51,2350000,18160.0,Lidingö kommun,41778.0,Lägenhet,Bostadsrätt,1.0,39.5,,1,,1.0,1963.0,2580.0,1913.0,1
1368,"Mittvägen 1K, 1 tr",3425000,18161.0,Lidingö kommun,84081.0,Lägenhet,Bostadsrätt,2.0,54,,0,,3.0,1914.0,5844.0,4088.0,1
8371,Mittvägen 1E,2300000,18161.0,Lidingö kommun,84081.0,Lägenhet,Bostadsrätt,1.0,36,,0,,1.0,1914.0,4800.0,3137.0,1
8535,Mittvägen 1F,2250000,18161.0,Lidingö kommun,84081.0,Lägenhet,Bostadsrätt,1.0,37,,0,,1.0,1914.0,6720.0,3179.0,1
6256,Mittvägen 1F,2250000,18161.0,Lidingö kommun,84081.0,Lägenhet,Bostadsrätt,1.0,37,,0,,1.0,1914.0,6720.0,3179.0,1
6428,Mittvägen 1C,2200000,18161.0,Lidingö kommun,84081.0,Lägenhet,Bostadsrätt,1.0,36,,0,,1.0,1914.0,6612.0,3137.0,1
1986,Södra Kungsvägen 234,3450000,18162.0,Lidingö kommun,66536.0,Lägenhet,Bostadsrätt,2.0,63,,0,,2.0,1991.0,3000.0,5322.0,1
8941,Väpnarstigen 3,2250000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,36,,0,,1.0,1957.0,10857.0,2214.0,1
8328,Hövdingevägen 13,2350000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,47,,0,,2.0,1946.0,3000.0,3047.0,1
2488,Väpnarstigen 10,3000000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,61,,0,,3.0,1975.0,3000.0,3929.0,1
5380,"Väpnarstigen 10, 3tr!",1850000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,1.0,32.3,,0,,3.0,1975.0,3708.0,2080.0,1
8913,"Stenkilsvägen 2, 2 tr",2495000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,48,,0,,2.0,1943.0,10800.0,3812.0,1
14,Hövdingevägen 11,2650000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,57,,0,,0.0,1948.0,7272.0,3301.0,1
10494,Stenkilsvägen 4,2500000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,49,,0,,3.0,1943.0,3000.0,2871.0,1
6578,Väpnarstigen 3,2250000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,36,,0,,1.0,1957.0,10857.0,2214.0,1
2271,Banvägen 15,2700000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,52,,0,,1.0,1998.0,3000.0,3940.0,1
2269,Väpnarstigen 10,3000000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,61,,0,,3.0,1975.0,3000.0,3929.0,1
2053,Väpnarstigen 3,3200000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,3.0,66,,0,,2.0,1957.0,9050.0,4059.0,1
5200,"Väpnarstigen 10, 4 tr",1825000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,1.0,32.3,,0,,4.0,1975.0,3708.0,2080.0,1
2179,Väpnarstigen 12,2750000,18165.0,Lidingö kommun,68247.0,Lägenhet,Bostadsrätt,2.0,52,,0,,3.0,1948.0,3000.0,3192.0,1
8733,Mörbylund 27,2425000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,36.5,,0,,1.0,1972.0,1440.0,2605.0,1
3828,Mörbylund 13,1950000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,24,,0,,1.0,1972.0,3600.0,2532.0,1
5134,Mörbylund 15B,1900000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,23.5,,0,,6.0,1972.0,3000.0,2025.0,1
10060,"Mörbylund 25, 9 tr.",2395000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,34,,0,,9.0,1972.0,3942.0,2266.0,1
4666,Mörbylund 13B,1850000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,23.5,,0,,1.0,1972.0,5880.0,2532.0,1
8498,Mörbylund 25,2300000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,34,,0,,5.0,1972.0,4368.0,2210.0,1
1380,"Mörbylund 15B, Högst upp!",2545000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,34.5,,0,,9.0,1972.0,3900.0,3348.0,1
8490,Mörbylund 17,2380000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,37,,0,,6.0,1972.0,11700.0,3119.0,1
6812,GÄRDES BACKE 3E,2000000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,21,,0,,4.0,2021.0,3600.0,2396.0,1
5819,"Mörbylund 15B, 8tr",1875000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,23.5,,0,,8.0,1972.0,3000.0,2025.0,1
9339,"Mörbylund 27, 7tr",2320000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,34,,0,,7.0,1972.0,3000.0,2621.0,1
4447,MÖRBYLUND 13B,1800000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,24,,0,,4.0,1972.0,3600.0,2532.0,1
1822,"Mörbylund 21, 6tr",3495000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,65,,0,,6.0,1972.0,540.0,4573.0,1
2729,Skogsslingan 12,3000000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,52,,1,,2.0,2003.0,5988.0,2394.0,1
4724,Mörbylund 19,2000000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,35,,0,,9.0,1972.0,6600.0,3053.0,1
8153,Mörbylund 27,2350000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,36.5,,0,,0.0,1972.0,1440.0,2793.0,1
6731,Mörbylund 17,2100000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,35,,0,,9.0,1972.0,6600.0,3053.0,1
7234,"Mörbylund 17, 5tr",2040000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,34,,0,,5.0,1972.0,540.0,2936.0,1
7019,Mörbylund 19,2000000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,35,,0,,9.0,1972.0,6600.0,3053.0,1
10449,"Mörbylund 19, 6 tr",2495000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.5,37,,0,,6.0,1972.0,540.0,2712.0,1
258,Skogsslingan 12,3000000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,52,,1,,1.0,2003.0,5988.0,2394.0,1
9747,Mörbylund 25,2450000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,2.0,34.5,,0,,6.0,1972.0,5640.0,2815.0,1
4943,"Mörbylund 15B, 9 tr",1850000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,23.5,,0,,9.0,1972.0,3000.0,2532.0,1
7104,"Mörbylund 21, 3 tr",2225000,18230.0,Danderyds kommun,33902.0,Lägenhet,Bostadsrätt,1.0,35,,0,,3.0,1972.0,6832.0,2936.0,1
